timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1668652906091,27860,Steven Apply Page,200,OK,Users 1-163,text,true,,120098,122,243,243,https://www.stevens.edu/apply,7093,0,1666
1668652931104,2847,Stevens Home Page,200,OK,Users 1-140,text,true,,187422,117,243,243,https://www.stevens.edu/,902,0,0
1668652906075,27915,Steven Apply Page,200,OK,Users 1-158,text,true,,120074,122,242,242,https://www.stevens.edu/apply,5242,0,1955
1668652932209,1799,Steven Apply Page,200,OK,Users 1-4,text,true,,120097,122,242,242,https://www.stevens.edu/apply,1379,0,0
1668652915195,18824,Stevens Home Page,200,OK,Users 1-132,text,true,,187417,117,242,242,https://www.stevens.edu/,1355,0,0
1668652922299,11720,Stevens Home Page,200,OK,Users 1-15,text,true,,187409,117,242,242,https://www.stevens.edu/,1829,0,0
1668652929813,4206,Stevens Home Page,200,OK,Users 1-254,text,true,,187409,117,242,242,https://www.stevens.edu/,1405,0,0
1668652924147,9873,Stevens Home Page,200,OK,Users 1-152,text,true,,187408,117,242,242,https://www.stevens.edu/,7436,0,0
1668652929097,4954,Steven Apply Page,200,OK,Users 1-71,text,true,,120086,122,241,241,https://www.stevens.edu/apply,1479,0,0
1668652906090,27969,Steven Apply Page,200,OK,Users 1-162,text,true,,120082,122,241,241,https://www.stevens.edu/apply,2365,0,765
1668652931075,2984,Stevens Home Page,200,OK,Users 1-104,text,true,,187417,117,241,241,https://www.stevens.edu/,1247,0,0
1668652930127,3947,Stevens Home Page,200,OK,Users 1-282,text,true,,187401,117,241,241,https://www.stevens.edu/,1613,0,0
1668652930624,3494,Steven Apply Page,200,OK,Users 1-198,text,true,,120082,122,240,240,https://www.stevens.edu/apply,1347,0,0
1668652929279,4918,Stevens Home Page,200,OK,Users 1-110,text,true,,187409,117,240,240,https://www.stevens.edu/,1642,0,0
1668652906348,27912,Steven Apply Page,200,OK,Users 1-212,text,true,,120089,122,240,240,https://www.stevens.edu/apply,9587,0,2372
1668652932776,1576,Steven Apply Page,200,OK,Users 1-185,text,true,,120090,122,240,240,https://www.stevens.edu/apply,1103,0,0
1668652933343,1024,Steven Apply Page,200,OK,Users 1-260,text,true,,120081,122,240,240,https://www.stevens.edu/apply,883,0,0
1668652928822,5603,Steven Apply Page,200,OK,Users 1-2,text,true,,120098,122,240,240,https://www.stevens.edu/apply,1370,0,0
1668652934020,437,Steven Apply Page,200,OK,Users 1-254,text,true,,120081,122,240,240,https://www.stevens.edu/apply,323,0,0
1668652905767,28690,Steven Apply Page,200,OK,Users 1-55,text,true,,120082,122,240,240,https://www.stevens.edu/apply,7417,0,1939
1668652934009,467,Stevens Home Page,200,OK,Users 1-4,text,true,,187402,117,240,240,https://www.stevens.edu/,312,0,0
1668652926558,7926,Stevens Home Page,200,OK,Users 1-214,text,true,,187417,117,239,239,https://www.stevens.edu/,858,0,0
1668652915937,18548,Stevens Home Page,200,OK,Users 1-5,text,true,,187409,117,239,239,https://www.stevens.edu/,1725,0,0
1668652914532,19958,Stevens Home Page,200,OK,Users 1-102,text,true,,187402,117,239,239,https://www.stevens.edu/,1533,0,0
1668652923860,10719,Stevens Home Page,200,OK,Users 1-144,text,true,,187418,117,239,239,https://www.stevens.edu/,1494,0,0
1668652905836,28770,Steven Apply Page,200,OK,Users 1-78,text,true,,120074,122,239,239,https://www.stevens.edu/apply,12786,0,1046
1668652918839,15781,Stevens Home Page,200,OK,Users 1-174,text,true,,187401,117,239,239,https://www.stevens.edu/,2921,0,0
1668652927250,7387,Stevens Home Page,200,OK,Users 1-25,text,true,,187418,117,239,239,https://www.stevens.edu/,4160,0,0
1668652934059,696,Steven Apply Page,200,OK,Users 1-104,text,true,,120094,122,238,238,https://www.stevens.edu/apply,589,0,0
1668652934198,557,Steven Apply Page,200,OK,Users 1-110,text,true,,120082,122,238,238,https://www.stevens.edu/apply,450,0,0
1668652914493,20306,Stevens Home Page,200,OK,Users 1-300,text,true,,187401,117,238,238,https://www.stevens.edu/,2374,0,0
1668652905737,29095,Steven Apply Page,200,OK,Users 1-45,text,true,,120081,122,238,238,https://www.stevens.edu/apply,2431,0,1090
1668652923256,11585,Steven Apply Page,200,OK,Users 1-231,text,true,,120095,122,238,238,https://www.stevens.edu/apply,1889,0,0
1668652927879,6962,Stevens Home Page,200,OK,Users 1-219,text,true,,187401,117,238,238,https://www.stevens.edu/,697,0,0
1668652930914,3931,Steven Apply Page,200,OK,Users 1-109,text,true,,120090,122,238,238,https://www.stevens.edu/apply,1665,0,0
1668652928928,5962,Stevens Home Page,200,OK,Users 1-266,text,true,,187402,117,238,238,https://www.stevens.edu/,1703,0,0
1668652931422,3490,Stevens Home Page,200,OK,Users 1-46,text,true,,187425,117,238,238,https://www.stevens.edu/,1406,0,0
1668652933244,1751,Steven Apply Page,200,OK,Users 1-94,text,true,,120081,122,237,237,https://www.stevens.edu/apply,884,0,0
1668652933991,1036,Stevens Home Page,200,OK,Users 1-158,text,true,,187409,117,237,237,https://www.stevens.edu/,503,0,0
1668652932269,2779,Stevens Home Page,200,OK,Users 1-293,text,true,,187402,117,237,237,https://www.stevens.edu/,1239,0,0
1668652933482,1591,Stevens Home Page,200,OK,Users 1-157,text,true,,187417,117,237,237,https://www.stevens.edu/,772,0,0
1668652930680,4425,Stevens Home Page,200,OK,Users 1-296,text,true,,187426,117,236,236,https://www.stevens.edu/,1296,0,0
1668652930777,4377,Steven Apply Page,200,OK,Users 1-227,text,true,,120095,122,235,235,https://www.stevens.edu/apply,1494,0,0
1668652933952,1269,Stevens Home Page,200,OK,Users 1-163,text,true,,187394,117,235,235,https://www.stevens.edu/,258,0,0
1668652931075,4172,Stevens Home Page,200,OK,Users 1-207,text,true,,187409,117,235,235,https://www.stevens.edu/,1344,0,0
1668652928440,6813,Steven Apply Page,200,OK,Users 1-133,text,true,,120095,122,234,234,https://www.stevens.edu/apply,939,0,0
1668652934368,913,Stevens Home Page,200,OK,Users 1-260,text,true,,187415,117,234,234,https://www.stevens.edu/,833,0,0
1668652933272,2034,Stevens Home Page,200,OK,Users 1-276,text,true,,187401,117,233,233,https://www.stevens.edu/,1232,0,0
1668652934260,1095,Stevens Home Page,200,OK,Users 1-212,text,true,,187402,117,232,232,https://www.stevens.edu/,398,0,0
1668652921816,13605,Stevens Home Page,200,OK,Users 1-117,text,true,,187402,117,232,232,https://www.stevens.edu/,1378,0,0
1668652931327,4116,Steven Apply Page,200,OK,Users 1-57,text,true,,120082,122,232,232,https://www.stevens.edu/apply,1331,0,0
1668652906130,29322,Steven Apply Page,200,OK,Users 1-176,text,true,,120082,122,232,232,https://www.stevens.edu/apply,5710,0,1900
1668652929327,6175,Steven Apply Page,200,OK,Users 1-131,text,true,,120089,122,232,232,https://www.stevens.edu/apply,1900,0,0
1668652931964,3572,Steven Apply Page,200,OK,Users 1-165,text,true,,120081,122,232,232,https://www.stevens.edu/apply,2056,0,0
1668652934059,1531,Stevens Home Page,200,OK,Users 1-162,text,true,,187401,117,232,232,https://www.stevens.edu/,699,0,0
1668652915455,20195,Stevens Home Page,200,OK,Users 1-183,text,true,,187418,117,232,232,https://www.stevens.edu/,1090,0,0
1668652929037,6620,Stevens Home Page,200,OK,Users 1-44,text,true,,187424,117,232,232,https://www.stevens.edu/,1321,0,0
1668652929410,6280,Steven Apply Page,200,OK,Users 1-18,text,true,,120090,122,231,231,https://www.stevens.edu/apply,2048,0,0
1668652934458,1331,Stevens Home Page,200,OK,Users 1-254,text,true,,187409,117,231,231,https://www.stevens.edu/,442,0,0
1668652905771,30021,Steven Apply Page,200,OK,Users 1-56,text,true,,120082,122,230,230,https://www.stevens.edu/apply,4548,0,2102
1668652930905,4899,Stevens Home Page,200,OK,Users 1-193,text,true,,187402,117,230,230,https://www.stevens.edu/,1966,0,0
1668652934490,1396,Steven Apply Page,200,OK,Users 1-102,text,true,,120098,122,229,229,https://www.stevens.edu/apply,537,0,0
1668652917962,17960,Stevens Home Page,200,OK,Users 1-233,text,true,,187417,117,229,229,https://www.stevens.edu/,1853,0,0
1668652935027,925,Steven Apply Page,200,OK,Users 1-158,text,true,,120081,122,229,229,https://www.stevens.edu/apply,891,0,0
1668652935048,905,Steven Apply Page,200,OK,Users 1-293,text,true,,120114,122,229,229,https://www.stevens.edu/apply,797,0,0
1668652933858,2107,Stevens Home Page,200,OK,Users 1-105,text,true,,187409,117,229,229,https://www.stevens.edu/,248,0,0
1668652934607,1413,Stevens Home Page,200,OK,Users 1-78,text,true,,187425,117,229,229,https://www.stevens.edu/,640,0,0
1668652918042,17980,Stevens Home Page,200,OK,Users 1-210,text,true,,187394,117,229,229,https://www.stevens.edu/,4118,0,0
1668652935221,835,Steven Apply Page,200,OK,Users 1-163,text,true,,120097,122,229,229,https://www.stevens.edu/apply,799,0,0
1668652935356,787,Steven Apply Page,200,OK,Users 1-212,text,true,,120090,122,229,229,https://www.stevens.edu/apply,772,0,0
1668652922375,13776,Stevens Home Page,200,OK,Users 1-26,text,true,,187426,117,229,229,https://www.stevens.edu/,1802,0,0
1668652934353,1824,Stevens Home Page,200,OK,Users 1-185,text,true,,187417,117,229,229,https://www.stevens.edu/,798,0,0
1668652934755,1464,Stevens Home Page,200,OK,Users 1-110,text,true,,187402,117,228,228,https://www.stevens.edu/,798,0,0
1668652916810,19421,Stevens Home Page,200,OK,Users 1-255,text,true,,187410,117,227,227,https://www.stevens.edu/,1126,0,0
1668652913138,23099,Stevens Home Page,200,OK,Users 1-59,text,true,,187408,117,227,227,https://www.stevens.edu/,1632,0,0
1668652918142,18110,Stevens Home Page,200,OK,Users 1-228,text,true,,187424,117,227,227,https://www.stevens.edu/,4020,0,0
1668652917962,18290,Stevens Home Page,200,OK,Users 1-186,text,true,,187402,117,227,227,https://www.stevens.edu/,2017,0,0
1668652932580,3688,Steven Apply Page,200,OK,Users 1-179,text,true,,120081,122,227,227,https://www.stevens.edu/apply,1709,0,0
1668652934755,1516,Stevens Home Page,200,OK,Users 1-104,text,true,,187394,117,227,227,https://www.stevens.edu/,902,0,0
1668652935591,731,Steven Apply Page,200,OK,Users 1-162,text,true,,120082,122,226,226,https://www.stevens.edu/apply,708,0,0
1668652913533,22869,Stevens Home Page,200,OK,Users 1-127,text,true,,187401,117,226,226,https://www.stevens.edu/,2192,0,0
1668652921964,14448,Stevens Home Page,200,OK,Users 1-277,text,true,,187401,117,226,226,https://www.stevens.edu/,2932,0,0
1668652928934,7500,Steven Apply Page,200,OK,Users 1-230,text,true,,120074,122,225,225,https://www.stevens.edu/apply,1625,0,0
1668652927732,8745,Stevens Home Page,200,OK,Users 1-21,text,true,,187409,117,225,225,https://www.stevens.edu/,234,0,0
1668652923248,13384,Stevens Home Page,200,OK,Users 1-272,text,true,,187394,117,225,225,https://www.stevens.edu/,3579,0,0
1668652929165,7487,Steven Apply Page,200,OK,Users 1-97,text,true,,120082,122,225,225,https://www.stevens.edu/apply,2028,0,0
1668652906054,30645,Steven Apply Page,200,OK,Users 1-151,text,true,,120090,122,225,225,https://www.stevens.edu/apply,3043,0,779
1668652918989,17733,Steven Apply Page,200,OK,Users 1-257,text,true,,120081,122,225,225,https://www.stevens.edu/apply,2255,0,0
1668652936237,581,Steven Apply Page,200,OK,Users 1-59,text,true,,120082,122,225,225,https://www.stevens.edu/apply,414,0,0
1668652905951,30887,Steven Apply Page,200,OK,Users 1-116,text,true,,120082,122,225,225,https://www.stevens.edu/apply,3635,0,2670
1668652919329,17530,Stevens Home Page,200,OK,Users 1-92,text,true,,187401,117,225,225,https://www.stevens.edu/,3230,0,0
1668652936019,862,Steven Apply Page,200,OK,Users 1-78,text,true,,120074,122,225,225,https://www.stevens.edu/apply,769,0,0
1668652935650,1259,Steven Apply Page,200,OK,Users 1-183,text,true,,120089,122,225,225,https://www.stevens.edu/apply,653,0,0
1668652906359,30563,Steven Apply Page,200,OK,Users 1-250,text,true,,120090,122,225,225,https://www.stevens.edu/apply,1076,0,352
1668652921377,15547,Stevens Home Page,200,OK,Users 1-19,text,true,,187441,117,225,225,https://www.stevens.edu/,1389,0,0
1668652906067,30901,Steven Apply Page,200,OK,Users 1-155,text,true,,120081,122,225,225,https://www.stevens.edu/apply,3026,0,815
1668652928541,8432,Stevens Home Page,200,OK,Users 1-206,text,true,,187409,117,225,225,https://www.stevens.edu/,1065,0,0
1668652936056,916,Stevens Home Page,200,OK,Users 1-163,text,true,,187401,117,225,225,https://www.stevens.edu/,398,0,0
1668652933560,3481,Stevens Home Page,200,OK,Users 1-265,text,true,,187401,117,224,224,https://www.stevens.edu/,1330,0,0
1668652936321,727,Stevens Home Page,200,OK,Users 1-162,text,true,,187394,117,223,223,https://www.stevens.edu/,663,0,0
1668652934579,2524,Steven Apply Page,200,OK,Users 1-144,text,true,,120082,122,222,222,https://www.stevens.edu/apply,874,0,0
1668652936402,747,Steven Apply Page,200,OK,Users 1-127,text,true,,120090,122,222,222,https://www.stevens.edu/apply,707,0,0
1668652935791,1363,Stevens Home Page,200,OK,Users 1-56,text,true,,187425,117,222,222,https://www.stevens.edu/,717,0,0
1668652905945,31211,Steven Apply Page,200,OK,Users 1-114,text,true,,120082,122,222,222,https://www.stevens.edu/apply,7673,0,1874
1668652931662,5502,Steven Apply Page,200,OK,Users 1-216,text,true,,120081,122,222,222,https://www.stevens.edu/apply,1660,0,0
1668652935951,1224,Stevens Home Page,200,OK,Users 1-158,text,true,,187408,117,222,222,https://www.stevens.edu/,596,0,0
1668652922991,14186,Stevens Home Page,200,OK,Users 1-106,text,true,,187401,117,221,221,https://www.stevens.edu/,2066,0,0
1668652931704,5480,Stevens Home Page,200,OK,Users 1-285,text,true,,187401,117,221,221,https://www.stevens.edu/,1506,0,0
1668652916852,20332,Stevens Home Page,200,OK,Users 1-263,text,true,,187418,117,221,221,https://www.stevens.edu/,1043,0,0
1668652935885,1369,Stevens Home Page,200,OK,Users 1-102,text,true,,187410,117,220,220,https://www.stevens.edu/,818,0,0
1668652928812,8486,Steven Apply Page,200,OK,Users 1-51,text,true,,120081,122,219,219,https://www.stevens.edu/apply,1563,0,0
1668652936143,1154,Stevens Home Page,200,OK,Users 1-212,text,true,,187401,117,219,219,https://www.stevens.edu/,589,0,0
1668652931613,5753,Steven Apply Page,200,OK,Users 1-177,text,true,,120081,122,218,218,https://www.stevens.edu/apply,1442,0,0
1668652936881,554,Stevens Home Page,200,OK,Users 1-78,text,true,,187425,117,218,218,https://www.stevens.edu/,450,0,0
1668652923592,13866,Stevens Home Page,200,OK,Users 1-103,text,true,,187423,117,217,217,https://www.stevens.edu/,2066,0,0
1668652931086,6381,Stevens Home Page,200,OK,Users 1-29,text,true,,187424,117,217,217,https://www.stevens.edu/,1236,0,0
1668652906447,31022,Steven Apply Page,200,OK,Users 1-270,text,true,,120082,122,216,216,https://www.stevens.edu/apply,4514,0,2292
1668652918217,19326,Stevens Home Page,200,OK,Users 1-258,text,true,,187401,117,216,216,https://www.stevens.edu/,4276,0,0
1668652925367,12176,Stevens Home Page,200,OK,Users 1-237,text,true,,187410,117,216,216,https://www.stevens.edu/,2374,0,0
1668652933509,4085,Steven Apply Page,200,OK,Users 1-182,text,true,,120081,122,216,216,https://www.stevens.edu/apply,1378,0,0
1668652937149,446,Stevens Home Page,200,OK,Users 1-127,text,true,,187401,117,216,216,https://www.stevens.edu/,348,0,0
1668652937154,451,Steven Apply Page,200,OK,Users 1-56,text,true,,120081,122,215,215,https://www.stevens.edu/apply,349,0,0
1668652935922,1701,Steven Apply Page,200,OK,Users 1-233,text,true,,120090,122,215,215,https://www.stevens.edu/apply,1206,0,0
1668652926059,11580,Stevens Home Page,200,OK,Users 1-99,text,true,,187402,117,215,215,https://www.stevens.edu/,865,0,0
1668652914661,23015,Stevens Home Page,200,OK,Users 1-36,text,true,,187409,117,215,215,https://www.stevens.edu/,1568,0,0
1668652934891,2789,Steven Apply Page,200,OK,Users 1-266,text,true,,120094,122,215,215,https://www.stevens.edu/apply,869,0,0
1668652922083,15649,Stevens Home Page,200,OK,Users 1-83,text,true,,187409,117,215,215,https://www.stevens.edu/,1423,0,0
1668652933188,4544,Stevens Home Page,200,OK,Users 1-49,text,true,,187423,117,215,215,https://www.stevens.edu/,1194,0,0
1668652936021,1782,Steven Apply Page,200,OK,Users 1-210,text,true,,120082,122,214,214,https://www.stevens.edu/apply,1142,0,0
1668652934996,2848,Stevens Home Page,200,OK,Users 1-94,text,true,,187401,117,214,214,https://www.stevens.edu/,849,0,0
1668652936909,995,Stevens Home Page,200,OK,Users 1-183,text,true,,187433,117,213,213,https://www.stevens.edu/,450,0,0
1668652936818,1086,Stevens Home Page,200,OK,Users 1-59,text,true,,187401,117,213,213,https://www.stevens.edu/,602,0,0
1668652934842,3094,Steven Apply Page,200,OK,Users 1-219,text,true,,120081,122,211,211,https://www.stevens.edu/apply,1131,0,0
1668652933046,5023,Steven Apply Page,200,OK,Users 1-229,text,true,,120081,122,211,211,https://www.stevens.edu/apply,1732,0,0
1668652933192,4930,Stevens Home Page,200,OK,Users 1-191,text,true,,187394,117,211,211,https://www.stevens.edu/,1677,0,0
1668652933037,5085,Stevens Home Page,200,OK,Users 1-284,text,true,,187425,117,211,211,https://www.stevens.edu/,1807,0,0
1668652930080,8061,Stevens Home Page,200,OK,Users 1-42,text,true,,187409,117,209,209,https://www.stevens.edu/,1657,0,0
1668652927287,10984,Stevens Home Page,200,OK,Users 1-35,text,true,,187401,117,208,208,https://www.stevens.edu/,6670,0,0
1668652937605,665,Stevens Home Page,200,OK,Users 1-56,text,true,,187408,117,208,208,https://www.stevens.edu/,549,0,0
1668652935537,2735,Stevens Home Page,200,OK,Users 1-165,text,true,,187408,117,206,206,https://www.stevens.edu/,865,0,0
1668652916336,21946,Stevens Home Page,200,OK,Users 1-245,text,true,,187394,117,205,205,https://www.stevens.edu/,750,0,0
1668652931733,6618,Steven Apply Page,200,OK,Users 1-283,text,true,,120082,122,205,205,https://www.stevens.edu/apply,1801,0,0
1668652933029,5322,Stevens Home Page,200,OK,Users 1-269,text,true,,187409,117,205,205,https://www.stevens.edu/,1843,0,0
1668652936631,1776,Steven Apply Page,200,OK,Users 1-272,text,true,,120081,122,204,204,https://www.stevens.edu/apply,1055,0,0
1668652936722,1721,Stevens Home Page,200,OK,Users 1-257,text,true,,187410,117,204,204,https://www.stevens.edu/,1081,0,0
1668652937468,1079,Stevens Home Page,200,OK,Users 1-270,text,true,,187417,117,203,203,https://www.stevens.edu/,572,0,0
1668652906040,32520,Steven Apply Page,200,OK,Users 1-146,text,true,,120090,122,203,203,https://www.stevens.edu/apply,6202,0,2011
1668652934020,4552,Steven Apply Page,200,OK,Users 1-132,text,true,,120081,122,203,203,https://www.stevens.edu/apply,974,0,0
1668652913331,25241,Stevens Home Page,200,OK,Users 1-68,text,true,,187401,117,203,203,https://www.stevens.edu/,1698,0,0
1668652935952,2632,Stevens Home Page,200,OK,Users 1-293,text,true,,187402,117,203,203,https://www.stevens.edu/,1070,0,0
1668652931825,6780,Stevens Home Page,200,OK,Users 1-288,text,true,,187409,117,202,202,https://www.stevens.edu/,2059,0,0
1668652931750,6873,Steven Apply Page,200,OK,Users 1-273,text,true,,120074,122,201,201,https://www.stevens.edu/apply,1758,0,0
1668652936967,1686,Stevens Home Page,200,OK,Users 1-155,text,true,,187400,117,201,201,https://www.stevens.edu/,417,0,0
1668652905967,32708,Steven Apply Page,200,OK,Users 1-122,text,true,,120090,122,201,201,https://www.stevens.edu/apply,19148,0,915
1668652937155,1522,Stevens Home Page,200,OK,Users 1-114,text,true,,187418,117,201,201,https://www.stevens.edu/,604,0,0
1668652906103,32593,Steven Apply Page,200,OK,Users 1-167,text,true,,120074,122,201,201,https://www.stevens.edu/apply,6344,0,1717
1668652905693,33031,Steven Apply Page,200,OK,Users 1-16,text,true,,120081,122,201,201,https://www.stevens.edu/apply,5624,0,1173
1668652921962,16804,Steven Apply Page,200,OK,Users 1-190,text,true,,120074,122,201,201,https://www.stevens.edu/apply,1544,0,0
1668652934485,4284,Steven Apply Page,200,OK,Users 1-5,text,true,,120082,122,201,201,https://www.stevens.edu/apply,1120,0,0
1668652930577,8225,Steven Apply Page,200,OK,Users 1-96,text,true,,120074,122,201,201,https://www.stevens.edu/apply,2113,0,0
1668652930193,8609,Steven Apply Page,200,OK,Users 1-88,text,true,,120089,122,201,201,https://www.stevens.edu/apply,2220,0,0
1668652938547,259,Steven Apply Page,200,OK,Users 1-270,text,true,,120082,122,201,201,https://www.stevens.edu/apply,229,0,0
1668652935253,3579,Stevens Home Page,200,OK,Users 1-133,text,true,,187415,117,201,201,https://www.stevens.edu/,803,0,0
1668652932269,6610,Stevens Home Page,200,OK,Users 1-295,text,true,,187401,117,200,200,https://www.stevens.edu/,1269,0,0
1668652936921,1983,Stevens Home Page,200,OK,Users 1-250,text,true,,187409,117,200,200,https://www.stevens.edu/,436,0,0
1668652937679,1229,Stevens Home Page,200,OK,Users 1-266,text,true,,187401,117,200,200,https://www.stevens.edu/,764,0,0
1668652905693,33301,Steven Apply Page,200,OK,Users 1-28,text,true,,120074,122,199,199,https://www.stevens.edu/apply,3849,0,2906
1668652933154,5840,Stevens Home Page,200,OK,Users 1-90,text,true,,187417,117,199,199,https://www.stevens.edu/,1321,0,0
1668652921014,17995,Stevens Home Page,200,OK,Users 1-10,text,true,,187401,117,198,198,https://www.stevens.edu/,1358,0,0
1668652931687,7401,Stevens Home Page,200,OK,Users 1-87,text,true,,187409,117,198,198,https://www.stevens.edu/,1303,0,0
1668652925101,13987,Stevens Home Page,200,OK,Users 1-52,text,true,,187401,117,198,198,https://www.stevens.edu/,2348,0,0
1668652934020,5071,Steven Apply Page,200,OK,Users 1-15,text,true,,120081,122,198,198,https://www.stevens.edu/apply,1120,0,0
1668652905962,33142,Steven Apply Page,200,OK,Users 1-120,text,true,,120095,122,198,198,https://www.stevens.edu/apply,2346,0,864
1668652936251,2891,Steven Apply Page,200,OK,Users 1-186,text,true,,120095,122,198,198,https://www.stevens.edu/apply,1342,0,0
1668652932610,6574,Steven Apply Page,200,OK,Users 1-218,text,true,,120081,122,198,198,https://www.stevens.edu/apply,1880,0,0
1668652938674,549,Stevens Home Page,200,OK,Users 1-122,text,true,,187416,117,198,198,https://www.stevens.edu/,184,0,0
1668652934484,4790,Steven Apply Page,200,OK,Users 1-214,text,true,,120081,122,198,198,https://www.stevens.edu/apply,1148,0,0
1668652938806,486,Stevens Home Page,200,OK,Users 1-270,text,true,,187410,117,198,198,https://www.stevens.edu/,417,0,0
1668652931528,7777,Steven Apply Page,200,OK,Users 1-79,text,true,,120097,122,197,197,https://www.stevens.edu/apply,1498,0,0
1668652938559,825,Stevens Home Page,200,OK,Users 1-146,text,true,,187425,117,197,197,https://www.stevens.edu/,405,0,0
1668652923098,16442,Stevens Home Page,200,OK,Users 1-77,text,true,,187402,117,197,197,https://www.stevens.edu/,2101,0,0
1668652934846,4711,Stevens Home Page,200,OK,Users 1-109,text,true,,187401,117,197,197,https://www.stevens.edu/,1171,0,0
1668652938723,862,Stevens Home Page,200,OK,Users 1-16,text,true,,187401,117,196,196,https://www.stevens.edu/,298,0,0
1668652939223,534,Steven Apply Page,200,OK,Users 1-122,text,true,,120081,122,196,196,https://www.stevens.edu/apply,411,0,0
1668652932289,7469,Stevens Home Page,200,OK,Users 1-27,text,true,,187401,117,196,196,https://www.stevens.edu/,1762,0,0
1668652931206,8569,Steven Apply Page,200,OK,Users 1-126,text,true,,120074,122,195,195,https://www.stevens.edu/apply,1764,0,0
1668652936268,3522,Stevens Home Page,200,OK,Users 1-179,text,true,,187408,117,195,195,https://www.stevens.edu/,722,0,0
1668652931955,7854,Steven Apply Page,200,OK,Users 1-168,text,true,,120086,122,194,194,https://www.stevens.edu/apply,2654,0,0
1668652939384,482,Steven Apply Page,200,OK,Users 1-146,text,true,,120074,122,194,194,https://www.stevens.edu/apply,424,0,0
1668652922380,17658,Stevens Home Page,200,OK,Users 1-169,text,true,,187401,117,194,194,https://www.stevens.edu/,1989,0,0
1668652939586,548,Steven Apply Page,200,OK,Users 1-16,text,true,,120081,122,194,194,https://www.stevens.edu/apply,423,0,0
1668652938572,1666,Steven Apply Page,200,OK,Users 1-68,text,true,,120074,122,194,194,https://www.stevens.edu/apply,412,0,0
1668652933697,6542,Steven Apply Page,200,OK,Users 1-130,text,true,,120081,122,194,194,https://www.stevens.edu/apply,1694,0,0
1668652934051,6256,Stevens Home Page,200,OK,Users 1-71,text,true,,187401,117,194,194,https://www.stevens.edu/,1370,0,0
1668652939758,634,Stevens Home Page,200,OK,Users 1-122,text,true,,187401,117,193,193,https://www.stevens.edu/,482,0,0
1668652933093,7329,Steven Apply Page,200,OK,Users 1-39,text,true,,120081,122,192,192,https://www.stevens.edu/apply,1767,0,0
1668652933697,6745,Steven Apply Page,200,OK,Users 1-125,text,true,,120081,122,192,192,https://www.stevens.edu/apply,1685,0,0
1668652938653,1820,Steven Apply Page,200,OK,Users 1-155,text,true,,120082,122,192,192,https://www.stevens.edu/apply,369,0,0
1668652938994,1563,Stevens Home Page,200,OK,Users 1-28,text,true,,187410,117,192,192,https://www.stevens.edu/,412,0,0
1668652932885,7717,Stevens Home Page,200,OK,Users 1-70,text,true,,187426,117,192,192,https://www.stevens.edu/,1600,0,0
1668652936251,4388,Steven Apply Page,200,OK,Users 1-228,text,true,,120074,122,191,191,https://www.stevens.edu/apply,1335,0,0
1668652931868,8845,Stevens Home Page,200,OK,Users 1-199,text,true,,187425,117,191,191,https://www.stevens.edu/,2011,0,0
1668652940134,808,Stevens Home Page,200,OK,Users 1-16,text,true,,187402,117,190,190,https://www.stevens.edu/,675,0,0
1668652936924,4030,Steven Apply Page,200,OK,Users 1-19,text,true,,120114,122,189,189,https://www.stevens.edu/apply,632,0,0
1668652919179,21797,Stevens Home Page,200,OK,Users 1-34,text,true,,187394,117,189,189,https://www.stevens.edu/,983,0,0
1668652936972,4085,Steven Apply Page,200,OK,Users 1-206,text,true,,120098,122,189,189,https://www.stevens.edu/apply,795,0,0
1668652938695,2378,Stevens Home Page,200,OK,Users 1-167,text,true,,187423,117,189,189,https://www.stevens.edu/,163,0,0
1668652937177,3924,Steven Apply Page,200,OK,Users 1-106,text,true,,120082,122,189,189,https://www.stevens.edu/apply,577,0,0
1668652937103,4149,Stevens Home Page,200,OK,Users 1-144,text,true,,187425,117,189,189,https://www.stevens.edu/,597,0,0
1668652936858,4613,Steven Apply Page,200,OK,Users 1-92,text,true,,120097,122,188,188,https://www.stevens.edu/apply,847,0,0
1668652939867,1604,Stevens Home Page,200,OK,Users 1-146,text,true,,187434,117,188,188,https://www.stevens.edu/,735,0,0
1668652938677,2814,Steven Apply Page,200,OK,Users 1-114,text,true,,120090,122,187,187,https://www.stevens.edu/apply,316,0,0
1668652940558,1091,Steven Apply Page,200,OK,Users 1-28,text,true,,120081,122,187,187,https://www.stevens.edu/apply,999,0,0
1668652906340,35318,Steven Apply Page,200,OK,Users 1-246,text,true,,120098,122,187,187,https://www.stevens.edu/apply,516,0,348
1668652935443,6227,Stevens Home Page,200,OK,Users 1-57,text,true,,187394,117,187,187,https://www.stevens.edu/,1079,0,0
1668652938407,3268,Stevens Home Page,200,OK,Users 1-272,text,true,,187409,117,186,186,https://www.stevens.edu/,531,0,0
1668652937623,4127,Stevens Home Page,200,OK,Users 1-233,text,true,,187416,117,185,185,https://www.stevens.edu/,1133,0,0
1668652937803,3953,Stevens Home Page,200,OK,Users 1-210,text,true,,187417,117,184,184,https://www.stevens.edu/,801,0,0
1668652937184,4589,Steven Apply Page,200,OK,Users 1-263,text,true,,120090,122,183,183,https://www.stevens.edu/apply,1080,0,0
